categoria,subcategoria,subcategoriaId,formularioId,sectorId,arquetipo,consumo,planRecomendado,planSchemaId,planMinimoSostenible,debeSubirPlan,precioMensualMXN,ivaIncluido,costoStorageMXN,costoEgressMXN,costoFirestoreMXN,costoFijoOpsMXN,costoTotalMXN,costoViralMXN,comisionPasarelaMXN,margenBrutoMXN,margenNetoMXN,margenNetoPct,semaforo,riesgoCosto,indiceRiesgoCosto,justificacionTecnica,justificacionComercial
Mascotas y Servicios Veterinarios,Estética Canina,estetica-canina,negocio_empresa,mascotas,negocio_servicios_local,Medio,Profesional,destacado,Profesional,,999,si,0,0.03,0.09,1.61,1.73,3.08,35.96,997.27,961.31,96.23,verde,Medio,4.63,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 4 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
Mascotas y Servicios Veterinarios,Guardería para Mascotas,guarderia-para-mascotas,persona_independiente,mascotas,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Mascotas y Servicios Veterinarios,Hotel para Mascotas,hotel-para-mascotas,persona_independiente,mascotas,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Mascotas y Servicios Veterinarios,Tienda de Mascotas,tienda-de-mascotas,persona_independiente,mascotas,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Mascotas y Servicios Veterinarios,Criadero Autorizado,criadero-autorizado,persona_independiente,mascotas,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Mascotas y Servicios Veterinarios,Centro de Entrenamiento Canino,centro-de-entrenamiento-canino,negocio_empresa,mascotas,negocio_servicios_local,Medio,Profesional,destacado,Profesional,,999,si,0,0.03,0.09,1.61,1.73,3.08,35.96,997.27,961.31,96.23,verde,Medio,4.63,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
Mascotas y Servicios Veterinarios,Farmacia Veterinaria,farmacia-veterinaria,profesionista_cedula,mascotas,profesional_veterinario,Medio,Profesional,destacado,Profesional,,699,si,0,0.03,0.09,1.61,1.73,3.08,25.16,697.27,672.11,96.15,verde,Medio,4.63,"Arquetipo profesional_veterinario, formulario profesionista_cedula, baseline 2 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
Mascotas y Servicios Veterinarios,Servicio Funerario para Mascotas,servicio-funerario-para-mascotas,persona_independiente,mascotas,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Industria y Servicios Empresariales,Consultor Empresarial Independiente,consultor-empresarial-independiente,persona_independiente,industria,persona_servicio_profesional,Medio,Profesional,destacado,Profesional,,499,si,0,0.03,0.09,1.61,1.73,3.08,17.96,497.27,479.31,96.05,verde,Medio,4.63,"Arquetipo persona_servicio_profesional, formulario persona_independiente, baseline 2 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
Industria y Servicios Empresariales,Auditor Independiente,auditor-independiente,persona_independiente,industria,persona_servicio_oficio,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_oficio, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Industria y Servicios Empresariales,Reclutador Independiente,reclutador-independiente,persona_independiente,industria,persona_servicio_oficio,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_oficio, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Industria y Servicios Empresariales,Asesor de Procesos,asesor-de-procesos,persona_independiente,industria,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Industria y Servicios Empresariales,Supervisor Industrial,supervisor-industrial,negocio_empresa,industria,negocio_servicios_local,Medio,Profesional,destacado,Profesional,,999,si,0,0.03,0.09,1.61,1.73,3.08,35.96,997.27,961.31,96.23,verde,Medio,4.63,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
Industria y Servicios Empresariales,Técnico Industrial,tecnico-industrial,negocio_empresa,industria,negocio_servicios_local,Medio,Profesional,destacado,Profesional,,999,si,0,0.03,0.09,1.61,1.73,3.08,35.96,997.27,961.31,96.23,verde,Medio,4.63,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
Industria y Servicios Empresariales,Inspector de Calidad,inspector-de-calidad,persona_independiente,industria,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Industria y Servicios Empresariales,Consultor ISO,consultor-iso,persona_independiente,industria,persona_servicio_oficio,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_oficio, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Industria y Servicios Empresariales,Gestor de Trámites Empresariales,gestor-de-tramites-empresariales,persona_independiente,industria,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Industria y Servicios Empresariales,Contador Público,contador-publico,profesionista_cedula,industria,profesional_tecnico_legal,Medio,Profesional,destacado,Profesional,,699,si,0,0.03,0.09,1.61,1.73,3.08,25.16,697.27,672.11,96.15,verde,Medio,4.63,"Arquetipo profesional_tecnico_legal, formulario profesionista_cedula, baseline 2 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
Industria y Servicios Empresariales,Administrador de Empresas,administrador-de-empresas,profesionista_cedula,industria,profesional_salud,Medio,Profesional,destacado,Profesional,,699,si,0,0.03,0.09,1.61,1.73,3.08,25.16,697.27,672.11,96.15,verde,Medio,4.63,"Arquetipo profesional_salud, formulario profesionista_cedula, baseline 2 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
Industria y Servicios Empresariales,Ingeniero Industrial,ingeniero-industrial,profesionista_cedula,industria,profesional_tecnico_legal,Medio,Profesional,destacado,Profesional,,699,si,0,0.03,0.09,1.61,1.73,3.08,25.16,697.27,672.11,96.15,verde,Medio,4.63,"Arquetipo profesional_tecnico_legal, formulario profesionista_cedula, baseline 2 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
Industria y Servicios Empresariales,Ingeniero en Procesos,ingeniero-en-procesos,profesionista_cedula,industria,profesional_tecnico_legal,Medio,Profesional,destacado,Profesional,,699,si,0,0.03,0.09,1.61,1.73,3.08,25.16,697.27,672.11,96.15,verde,Medio,4.63,"Arquetipo profesional_tecnico_legal, formulario profesionista_cedula, baseline 2 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
Industria y Servicios Empresariales,Especialista en Seguridad Industrial,especialista-en-seguridad-industrial,profesionista_cedula,industria,profesional_salud,Medio,Profesional,destacado,Profesional,,699,si,0,0.03,0.09,1.61,1.73,3.08,25.16,697.27,672.11,96.15,verde,Medio,4.63,"Arquetipo profesional_salud, formulario profesionista_cedula, baseline 2 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
Industria y Servicios Empresariales,Outsourcing,outsourcing,negocio_empresa,industria,negocio_servicios_local,Medio,Profesional,destacado,Profesional,,999,si,0,0.03,0.09,1.61,1.73,3.08,35.96,997.27,961.31,96.23,verde,Medio,4.63,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
Industria y Servicios Empresariales,Consultoría Fiscal,consultoria-fiscal,persona_independiente,industria,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Industria y Servicios Empresariales,Consultoría Legal,consultoria-legal,persona_independiente,industria,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
